feature,shap_importance
feature_72,0.02149038510367608
feature_39,0.020367028060437695
feature_149,0.0196176009262454
feature_83,0.010875716336127677
feature_60,0.009029936366557722
feature_56,0.00833783715199151
feature_54,0.00728252868205229
feature_161,0.006652924829812534
feature_49,0.006531942607527758
feature_129,0.006518490055106653
feature_97,0.006336120651762687
feature_14,0.006198588107471157
feature_24,0.005928897896808028
feature_140,0.005734142023184119
feature_111,0.005618476435502237
feature_34,0.005055647875535986
feature_164,0.004921203078267553
feature_58,0.004679340581049368
feature_153,0.004651950488430407
feature_170,0.004593461553358898
feature_73,0.00449328237110951
feature_191,0.004364633923136435
feature_11,0.0041884761767435955
feature_135,0.004086798170567427
feature_28,0.004050532852268683
feature_183,0.0038636310040313314
feature_144,0.0036465408962887127
feature_87,0.00359967971952156
feature_131,0.0035950630767527985
feature_100,0.0035216596095301003
feature_48,0.0035203808531188976
feature_130,0.0035163922926767033
feature_43,0.00345613637611651
feature_103,0.0033685137361767724
feature_186,0.003295781079862013
feature_36,0.003180333817792858
feature_37,0.0031486662663024853
feature_69,0.0030985575969263465
feature_138,0.003015038354423825
feature_19,0.0029430857725710117
feature_125,0.00292438691056313
feature_199,0.0029133790423890482
feature_91,0.002842211733685745
feature_146,0.0027991133873777286
feature_114,0.0027932840137400673
feature_84,0.0027314285154950526
feature_78,0.0026842606446226395
feature_99,0.002605363301659055
feature_189,0.0026006612474742223
feature_134,0.00251023917758561
feature_76,0.0024875513081851802
feature_157,0.002481529143714123
feature_15,0.0024522977208960065
feature_26,0.002294799172214041
feature_182,0.002238109393428251
feature_181,0.002225925163099593
feature_195,0.0021992714318127627
feature_35,0.0021936821765910245
feature_109,0.002178781255284427
feature_30,0.0021535360232241107
feature_192,0.0021516029773168016
feature_136,0.002143157448673531
feature_133,0.0020986085855856794
feature_166,0.002079916530015348
feature_9,0.0020400427024312726
feature_101,0.0019950068391008514
feature_70,0.001984088489867098
feature_124,0.0019802302307603413
feature_31,0.001962460616924979
feature_79,0.0019604250631410423
feature_1,0.0019578218067577914
feature_81,0.0019393945605303262
feature_148,0.0019233253102791698
feature_156,0.001914594274187917
feature_200,0.00189316945907792
feature_88,0.0018823016285660166
feature_123,0.0018576272596232141
feature_110,0.0018193683489144416
feature_61,0.0018091933909350295
feature_198,0.0017921653317452902
feature_57,0.0017816296720128638
feature_154,0.0017633951323946012
feature_67,0.0017581970688649276
feature_121,0.0017195520072237794
feature_141,0.0017190006008382162
feature_180,0.001706945360541417
feature_40,0.0016951863380761341
feature_169,0.001680848404341376
feature_66,0.0016631072603925756
feature_176,0.0016602085874771885
feature_115,0.0016030371726957883
feature_143,0.0015142037209220404
feature_106,0.0015128011499106015
feature_107,0.0015005161682449695
feature_112,0.0014918747467653512
feature_122,0.0014720179285830964
feature_74,0.001462360480615702
feature_184,0.0014058736121230649
feature_178,0.001398164461498209
