0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.0,0.0,0.0,0.0,0.30886146,0.0,0.27242067,0.0,0.0,0.0,0.0,0.0,0.0,0.06362308,0.0,0.4263076,0.0,0.090537086,0.0,0.5451551,0.10173579,0.0,0.0,0.062485956,0.049978755,0.38504064,0.0,0.0,0.36053175,0.0,0.0,0.071112074
0.0,0.0,0.0,0.0,0.21399404,0.0,0.19732389,0.0,0.0,0.0,0.0,0.0,0.0,0.20195101,0.0,0.15479554,0.0,0.1552812,0.0,0.72401476,0.22277102,0.0,0.0,0.26961052,0.13878512,0.23250821,0.0,0.0,0.19840118,0.0,0.0,0.060216937
0.0,0.0,0.0,0.0,0.468044,0.0,0.37812728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7109024,0.0,0.042324647,0.0,0.4468853,0.0018142818,0.0,0.0,0.0,0.009992359,0.66545635,0.0,0.0,0.5105082,0.0,0.0,0.053438205
0.0,0.0,0.0,0.0,0.38857284,0.0,0.33181113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6250945,0.0,0.072911724,0.0,0.5085891,0.014143994,0.0,0.0,0.0,0.019544424,0.5883731,0.0,0.0,0.4832482,0.0,0.0,0.077547394
0.0,0.0,0.0,0.0,0.5071635,0.0,0.42252108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8237946,0.0,0.0,0.0,0.35111666,0.0,0.0,0.0,0.0,0.0,0.7719373,0.0,0.0,0.6058559,0.0030713156,0.0,0.087650545
0.0,0.0,0.0,0.0,0.22777824,0.0,0.16182636,0.0,0.0,0.0,0.0,0.0,0.0,0.2216659,0.0,0.12761398,0.0,0.11199449,0.0,0.692234,0.30882236,0.0,0.0,0.30274937,0.20789102,0.1630416,0.0,0.0,0.1206989,0.0,0.0,0.0556663
0.0,0.0,0.0,0.0,0.4274604,0.0,0.33607388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59722894,0.0,0.051037684,0.0,0.50491023,0.031540878,0.0,0.0,0.0,0.023090879,0.5782775,0.0,0.0,0.46873334,0.0,0.0,0.058058355
0.0,0.0,0.0,0.0,0.34797767,0.0,0.28711382,0.0,0.0,0.0,0.0,0.0,0.0,0.09444558,0.0,0.43415964,0.0,0.04921873,0.0,0.59204453,0.13134834,0.0,0.0,0.0715613,0.10519924,0.44028777,0.0,0.0,0.34530404,0.0,0.0,0.07570272
0.0,0.0,0.0,0.0,0.44953215,0.0,0.35325122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6617192,0.0,0.008855625,0.0,0.39835116,0.0,0.0,0.0,0.0,0.0,0.58839387,0.0,0.0,0.48899707,0.0,0.0,0.07208503
0.0,0.0,0.0,0.0,0.48892647,0.0,0.42045307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7539786,0.0,0.0,0.0,0.45664904,0.0,0.0,0.0,0.0,0.0,0.71914476,0.0,0.0,0.57343394,0.0,0.0,0.09911958
0.0,0.0,0.0,0.0,0.32258794,0.0,0.25494254,0.0,0.0,0.0,0.0,0.0,0.0,0.08786448,0.0,0.40137032,0.0,0.08019988,0.0,0.58960277,0.13019568,0.0,0.0,0.08971385,0.09506296,0.39916742,0.0,0.0,0.3186762,0.0,0.0,0.08195747
0.0,0.0,0.0,0.0,0.3281935,0.0,0.28499305,0.0,0.0,0.0,0.0,0.0,0.0,0.028591594,0.0,0.4865357,0.0,0.08926992,0.0,0.53831303,0.13240924,0.0,0.0,0.023584709,0.080622874,0.42213717,0.0,0.0,0.36512342,0.0,0.0,0.06758926
0.0,0.0,0.0,0.0,0.28269008,0.0,0.23315218,0.0,0.0,0.0,0.0,0.0,0.0,0.15361658,0.0,0.2788178,0.0,0.09957458,0.0,0.6193842,0.22216266,0.0,0.0,0.17289081,0.14688528,0.29544336,0.0,0.0,0.23904665,0.0,0.0,0.049458597
0.0,0.0,0.0,0.0,0.16550103,0.0,0.11280287,0.0,0.0,0.0,0.0,0.0,0.0,0.21479966,0.0,0.07381964,0.0,0.15540747,0.0,0.6678251,0.3572254,0.0,0.0,0.37080243,0.2436917,0.055468332,0.0,0.0,0.049308583,0.0,0.0,0.03717074
0.0,0.0,0.0,0.0,0.38917765,0.0,0.32258773,0.0,0.0,0.0,0.0,0.0,0.0,0.0051577594,0.0,0.5429304,0.0,0.043203548,0.0,0.4829714,0.052336745,0.0,0.0,0.0,0.043453425,0.5541885,0.0,0.0,0.4259653,0.0,0.0,0.059832845
0.0,0.0,0.0,0.0,0.26158458,0.0,0.22902955,0.0,0.0,0.0,0.0,0.0,0.0,0.1666409,0.0,0.26874956,0.0,0.14581822,0.0,0.6903568,0.28355008,0.0,0.0,0.2259655,0.19049352,0.286561,0.0,0.0,0.22065215,0.0,0.0,0.054239128
0.0,0.0,0.0,0.0,0.52229035,0.0,0.4294813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84852815,0.0,0.0,0.0,0.41264707,0.0,0.0,0.0,0.0,0.0,0.7805996,0.0,0.0,0.62777716,0.0,0.0,0.11109195
0.0,0.0,0.0,0.0,0.28905013,0.0,0.25126103,0.0,0.0,0.0,0.0,0.0,0.0,0.1270621,0.0,0.327051,0.0,0.113180116,0.0,0.65530604,0.17349814,0.0,0.0,0.18745805,0.13137944,0.34194416,0.0,0.0,0.28374463,0.0,0.0,0.04745913
0.0,0.0,0.0,0.0,0.14262733,0.0,0.14180937,0.0,0.0,0.0,0.0,0.0,0.0,0.2471139,0.0,0.03047882,0.0,0.1498882,0.0,0.7067896,0.32236487,0.0,0.0,0.3622017,0.24730831,0.12558511,0.0,0.0,0.06502804,0.0,0.0,0.032340858
0.0,0.0,0.0,0.0,0.39938137,0.0,0.33397573,0.0,0.0,0.0,0.0,0.0,0.0,0.012966951,0.0,0.55346066,0.0,0.066223696,0.0,0.546658,0.0649525,0.0,0.0,0.0,0.042704254,0.5372054,0.0,0.0,0.43389666,0.0,0.0,0.055507455
0.0,0.0,0.0,0.0,0.31336784,0.0,0.2673636,0.0,0.0,0.0,0.0,0.0,0.0,0.07702691,0.0,0.40450457,0.0,0.08424692,0.0,0.5727221,0.09580659,0.0,0.0,0.07169101,0.051084306,0.38574988,0.0,0.0,0.34404585,0.0,0.0,0.08670079
0.0,0.0,0.0,0.0,0.19763975,0.0,0.17016043,0.0,0.0,0.0,0.0,0.0,0.0,0.19438623,0.0,0.13661732,0.0,0.20046847,0.0,0.7335892,0.33706546,0.0,0.0,0.3464136,0.21082425,0.15405619,0.0,0.0,0.13676217,0.0,0.0,0.03523076
0.0,0.0,0.0,0.0,0.21124749,0.0,0.17506728,0.0,0.0,0.0,0.0,0.0,0.0,0.17681555,0.0,0.16553439,0.0,0.1969028,0.0,0.7150146,0.22589675,0.0,0.0,0.32251966,0.16752371,0.2355135,0.0,0.0,0.18883891,0.0,0.0,0.010246013
0.0,0.0,0.0,0.0,0.49917093,0.0,0.3981665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79601073,0.0,0.009345009,0.0,0.4280524,0.0,0.0,0.0,0.0,0.0,0.7295316,0.0,0.0,0.5997663,0.0,0.0,0.08759277
0.0,0.0,0.0,0.0,0.29404542,0.0,0.2646937,0.0,0.0,0.0,0.0,0.0,0.0,0.04372602,0.0,0.41494462,0.0,0.10268186,0.0,0.5559266,0.10471319,0.0,0.0,0.07755027,0.06919276,0.39935678,0.0,0.0,0.34748536,0.0,0.0,0.049463663
0.0,0.0,0.0,0.0,0.22527142,0.0,0.21255478,0.0,0.0,0.0,0.0,0.0,0.0,0.18315952,0.0,0.18820164,0.0,0.14223509,0.0,0.7177541,0.2958252,0.0,0.0,0.27362567,0.16908851,0.18821102,0.0,0.0,0.20484532,0.0,0.0,0.06365255
0.0,0.0,0.0,0.0,0.24012978,0.0,0.19364652,0.0,0.0,0.0,0.0,0.0,0.0,0.14520177,0.0,0.26884243,0.0,0.12483482,0.0,0.65702486,0.26021352,0.0,0.0,0.2550066,0.17365491,0.25266922,0.0,0.0,0.23852189,0.0,0.0,0.07139615
0.0,0.0,0.0,0.0,0.284379,0.0,0.26996058,0.0,0.0,0.0,0.0,0.0,0.0,0.10954543,0.0,0.36285874,0.0,0.1455531,0.0,0.6796936,0.15345451,0.0,0.0,0.1606476,0.075373776,0.36458844,0.0,0.0,0.3451631,0.0,0.0,0.07445235
0.0,0.0,0.0,0.0,0.22444753,0.0,0.18748084,0.0,0.0,0.0,0.0,0.0,0.0,0.20535776,0.0,0.16632208,0.0,0.15362196,0.0,0.7077456,0.32668686,0.0,0.0,0.2966701,0.20377414,0.18346664,0.0,0.0,0.16386306,0.0,0.0,0.054863635
0.0,0.0,0.0,0.0,0.33961657,0.0,0.30423325,0.0,0.0,0.0,0.0,0.0,0.0,0.033678688,0.0,0.50265014,0.0,0.101045206,0.0,0.58300453,0.087709464,0.0,0.0,0.04430101,0.050416153,0.468661,0.0,0.0,0.40854585,0.0,0.0,0.06909593
0.0,0.0,0.0,0.0,0.38701144,0.0,0.33015102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934482,0.0,0.05153911,0.0,0.4827769,0.062424198,0.0,0.0,0.0,0.051518343,0.5554853,0.0,0.0,0.43793142,0.0,0.0,0.06278182
0.0,0.0,0.0,0.0,0.25956112,0.0,0.23586166,0.0,0.0,0.0,0.0,0.0,0.0,0.14199744,0.0,0.31257385,0.0,0.14591964,0.0,0.66982234,0.24174806,0.0,0.0,0.19041018,0.16897231,0.31392434,0.0,0.0,0.25667164,0.0,0.0,0.07246239
0.0,0.0,0.0,0.0,0.41502646,0.0,0.3774956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67593724,0.0,0.011828407,0.0,0.43207386,0.0,0.0,0.0,0.0,0.0,0.68773293,0.0,0.0,0.54563004,0.0,0.0,0.092550375
0.0,0.0,0.0,0.0,0.39359507,0.0,0.33607572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556743,0.0,0.049057946,0.0,0.4948027,0.04797507,0.0,0.0,0.0,0.042977814,0.5321488,0.0,0.0,0.4134398,0.0,0.0,0.051472146
0.0,0.0,0.0,0.0,0.13673985,0.0,0.11443462,0.0,0.0,0.0,0.0,0.0,0.0,0.27136293,0.0,0.0,0.0,0.18702348,0.0,0.73726743,0.37197265,0.0,0.0,0.41003162,0.2659555,0.063097596,0.0,0.0,0.032539487,0.0,0.0,0.020476166
0.0,0.0,0.0,0.0,0.1884927,0.0,0.15751044,0.0,0.0,0.0,0.0,0.0,0.0,0.22717954,0.0,0.10149874,0.0,0.13424592,0.0,0.68400544,0.30940118,0.0,0.0,0.3194245,0.21166556,0.13479018,0.0,0.0,0.12875077,0.0,0.0,0.045985136
0.0,0.0,0.0,0.0,0.3336723,0.0,0.2888255,0.0,0.0,0.0,0.0,0.0,0.0,0.07589149,0.0,0.42163637,0.0,0.120382264,0.0,0.61190665,0.18473843,0.0,0.0,0.09226539,0.12437781,0.40375614,0.0,0.0,0.32490647,0.0,0.0,0.04585478
0.0,0.0,0.0,0.0,0.39281198,0.0,0.32222933,0.0,0.0,0.0,0.0,0.0,0.0,0.02788656,0.0,0.52320176,0.0,0.047278598,0.0,0.5362934,0.06443221,0.0,0.0,0.0,0.040382665,0.5214396,0.0,0.0,0.418056,0.0,0.0,0.06942614
0.0,0.0,0.0,0.0,0.5587582,0.0,0.4499904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9110503,0.0,0.0,0.0,0.3047187,0.0,0.0,0.004350908,0.0,0.0,0.8237968,0.0,0.0,0.6607309,0.094501965,0.0,0.100083925
0.0,0.0,0.0,0.0,0.4124609,0.0,0.29594743,0.0,0.0,0.0,0.0,0.0,0.0,0.013897261,0.0,0.5613906,0.0,0.059992775,0.0,0.5303063,0.092426755,0.0,0.0,0.016802631,0.05457599,0.48023212,0.0,0.0,0.43527663,0.0,0.0,0.06990618
0.0,0.0,0.0,0.0,0.3579571,0.0,0.31529072,0.0,0.0,0.0,0.0,0.0,0.0,0.021302497,0.0,0.5053388,0.0,0.043422535,0.0,0.4744263,0.051693566,0.0,0.0,0.0,0.018255437,0.47293538,0.0,0.0,0.39395252,0.0,0.0,0.07646432
0.0,0.0,0.0,0.0,0.3291677,0.0,0.26912558,0.0,0.0,0.0,0.0,0.0,0.0,0.11184596,0.0,0.3607661,0.0,0.086795464,0.0,0.61768144,0.17184477,0.0,0.0,0.111716285,0.10477838,0.37162542,0.0,0.0,0.31660312,0.0,0.0,0.048488114
0.0,0.0,0.0,0.0,0.18100792,0.0,0.16591704,0.0,0.0,0.0,0.0,0.0,0.0,0.18306987,0.0,0.117394626,0.0,0.16770722,0.0,0.6565421,0.32338887,0.0,0.0,0.32790735,0.21461399,0.1334843,0.0,0.0,0.14073116,0.0,0.0,0.008065884
0.0,0.0,0.0,0.0,0.43708023,0.0,0.35087985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6978525,0.0,0.0051153144,0.0,0.40113398,0.0,0.0,0.0,0.0,0.0,0.65134805,0.0,0.0,0.50546414,0.0,0.0,0.083644725
0.0,0.0,0.0,0.0,0.3587256,0.0,0.2936293,0.0,0.0,0.0,0.0,0.0,0.0,0.0009923633,0.0,0.50005835,0.0,0.031545028,0.0,0.46346328,0.06278578,0.0,0.0,0.0,0.04262767,0.48619035,0.0,0.0,0.4074396,0.0,0.0,0.057415087
0.0,0.0,0.0,0.0,0.35328653,0.0,0.25583994,0.0,0.0,0.0,0.0,0.0,0.0,0.06834171,0.0,0.4223759,0.0,0.05643876,0.0,0.5690491,0.1457876,0.0,0.0,0.09033609,0.09404146,0.39326686,0.0,0.0,0.3436271,0.0,0.0,0.07298715
0.0,0.0,0.0,0.0,0.38566023,0.0,0.3487394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60429794,0.0,0.08274178,0.0,0.5281879,0.06469669,0.0,0.0,0.0,0.049670916,0.5967022,0.0,0.0,0.46714592,0.0,0.0,0.06641818
0.0,0.0,0.0,0.0,0.29490277,0.0,0.25920686,0.0,0.0,0.0,0.0,0.0,0.0,0.0639228,0.0,0.39021322,0.0,0.10006045,0.0,0.56307155,0.070073135,0.0,0.0,0.069097444,0.037185866,0.42606598,0.0,0.0,0.3666198,0.0,0.0,0.054843385
0.0,0.0,0.0,0.0,0.07497996,0.0,0.04616911,0.0,0.0,0.0,0.0,0.0,0.0,0.3131291,0.0,0.0,0.0,0.24411614,0.0,0.82090527,0.39400673,0.0,0.0,0.602692,0.25469682,0.0,0.0,0.0,0.0,0.0,0.0,0.014678453
0.0,0.0,0.0,0.0,0.11919378,0.0,0.0887,0.0,0.0,0.0,0.0,0.0,0.0,0.28302494,0.0,0.0,0.0,0.20865025,0.0,0.7993764,0.42159855,0.0,0.0,0.52426505,0.29728848,0.023104344,0.0,0.0,0.02594611,0.0,0.0,0.032113973
0.0,0.0,0.0,0.0,0.2838218,0.0,0.2657146,0.0,0.0,0.0,0.0,0.0,0.0,0.08691817,0.0,0.3689845,0.0,0.09882142,0.0,0.58851117,0.08094735,0.0,0.0,0.071778126,0.02339728,0.39345968,0.0,0.0,0.33329183,0.0,0.0,0.09208418
0.0,0.0,0.0,0.0,0.29707846,0.0,0.26428753,0.0,0.0,0.0,0.0,0.0,0.0,0.043864943,0.0,0.4233235,0.0,0.1156667,0.0,0.5488942,0.111063436,0.0,0.0,0.06489121,0.07594649,0.41844416,0.0,0.0,0.34283373,0.0,0.0,0.04750203
0.0,0.0,0.0,0.0,0.28693888,0.0,0.22558632,0.0,0.0,0.0,0.0,0.0,0.0,0.11357988,0.0,0.34489855,0.0,0.11351664,0.0,0.6380936,0.15798262,0.0,0.0,0.18346773,0.105506144,0.34854352,0.0,0.0,0.309637,0.0,0.0,0.07792161
0.0,0.0,0.0,0.0,0.14201747,0.0,0.10098498,0.0,0.0,0.0,0.0,0.0,0.0,0.291895,0.0,0.0,0.0,0.15973733,0.0,0.7451445,0.39492777,0.0,0.0,0.45287672,0.2790326,0.0032044693,0.0,0.0,0.0,0.0,0.0,0.040359978
0.0,0.0,0.0,0.0,0.44680706,0.0,0.3691378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684272,0.0,0.023220345,0.0,0.5089991,0.026079124,0.0,0.0,0.0,0.028693618,0.6441006,0.0,0.0,0.5053812,0.0,0.0,0.09744727
0.0,0.0,0.0,0.0,0.2606064,0.0,0.23358005,0.0,0.0,0.0,0.0,0.0,0.0,0.12925543,0.0,0.2979448,0.0,0.07453151,0.0,0.58062816,0.18898131,0.0,0.0,0.12828897,0.13468027,0.31777298,0.0,0.0,0.25514245,0.0,0.0,0.0790861
0.0,0.0,0.0,0.0,0.36786684,0.0,0.30655795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5490798,0.0,0.035271153,0.0,0.46443638,0.061236836,0.0,0.0,0.0,0.030750813,0.5310822,0.0,0.0,0.43209016,0.0,0.0,0.08771495
0.0,0.0,0.0,0.0,0.16620977,0.0,0.17599627,0.0,0.0,0.0,0.0,0.0,0.0,0.21489072,0.0,0.10577023,0.0,0.18111394,0.0,0.69727343,0.32691735,0.0,0.0,0.31879944,0.23707841,0.16534992,0.0,0.0,0.11094351,0.0,0.0,0.025103483
0.0,0.0,0.0,0.0,0.3975135,0.0,0.34735262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6305633,0.0,0.027987823,0.0,0.42946264,0.005928954,0.0,0.0,0.0,0.008145729,0.5978464,0.0,0.0,0.48722976,0.0,0.0,0.06894254
0.0,0.0,0.0,0.0,0.3900006,0.0,0.32902724,0.0,0.0,0.0,0.0,0.0,0.0,0.0056193825,0.0,0.5701906,0.0,0.04234986,0.0,0.5174564,0.078425154,0.0,0.0,0.0,0.03388807,0.50487375,0.0,0.0,0.4502242,0.0,0.0,0.08026079
0.0,0.0,0.0,0.0,0.19510613,0.0,0.17339997,0.0,0.0,0.0,0.0,0.0,0.0,0.18887006,0.0,0.15529549,0.0,0.12728854,0.0,0.63413686,0.26607138,0.0,0.0,0.2566443,0.18849733,0.19676544,0.0,0.0,0.14852881,0.0,0.0,0.04328156
0.0,0.0,0.0,0.0,0.5061587,0.0,0.42830682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78867525,0.0,0.0,0.0,0.41608304,0.0,0.0,0.0,0.0,0.0,0.7592192,0.0,0.0,0.59206253,0.0,0.0,0.08187049
0.0,0.0,0.0,0.0,0.3503935,0.0,0.27585655,0.0,0.0,0.0,0.0,0.0,0.0,0.06740693,0.0,0.45699388,0.0,0.10383655,0.0,0.5984722,0.13094455,0.0,0.0,0.07267931,0.09537634,0.446253,0.0,0.0,0.35829777,0.0,0.0,0.05899233
0.0,0.0,0.0,0.0,0.5959084,0.0,0.46296048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0024074,0.0155382715,0.0,0.0,0.29803622,0.0,0.0,0.0,0.0,0.0,0.9266391,0.0,0.0,0.74837995,0.13345411,0.0,0.09862564
0.0,0.0,0.0,0.0,0.24635036,0.0,0.19998974,0.0,0.0,0.0,0.0,0.0,0.0,0.16026969,0.0,0.2376938,0.0,0.10475965,0.0,0.6201862,0.24254212,0.0,0.0,0.20505773,0.15719819,0.23647782,0.0,0.0,0.20134269,0.0,0.0,0.072278075
0.0,0.0,0.0,0.0,0.32368085,0.0,0.25008887,0.0,0.0,0.0,0.0,0.0,0.0,0.13079959,0.0,0.3214853,0.0,0.08998157,0.0,0.65316933,0.2057131,0.0,0.0,0.15228115,0.12887456,0.34096006,0.0,0.0,0.27913117,0.0,0.0,0.06711573
0.0,0.0,0.0,0.0,0.31836912,0.0,0.25813156,0.0,0.0,0.0,0.0,0.0,0.0,0.09839351,0.0,0.39445123,0.0,0.07525082,0.0,0.5879762,0.18406858,0.0,0.0,0.10631302,0.12002351,0.3713574,0.0,0.0,0.29973286,0.0,0.0,0.08314564
0.0,0.0,0.0,0.0,0.4176528,0.0,0.3570677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6496945,0.0,0.04211141,0.0,0.44399738,0.0,0.0,0.0,0.0,0.0,0.6359043,0.0,0.0,0.49750665,0.0,0.0,0.054829065
0.0,0.0,0.0,0.0,0.4253727,0.0,0.36364424,0.0,0.0,0.0,0.0,0.0,0.0,0.0026128944,0.0,0.6252443,0.0,0.027304873,0.0,0.5268354,0.07449589,0.0,0.0,0.0,0.04824434,0.57882094,0.0,0.0,0.47238892,0.0,0.0,0.09138524
0.0,0.0,0.0,0.0,0.1493389,0.0,0.13189265,0.0,0.0,0.0,0.0,0.0,0.0,0.21407793,0.0,0.077555604,0.0,0.1680526,0.0,0.711085,0.23581506,0.0,0.0,0.35423908,0.13028874,0.11985028,0.0,0.0,0.13491234,0.0,0.0,0.07233272
0.0,0.0,0.0,0.0,0.39285547,0.0,0.32913092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58156705,0.0,0.0036317846,0.0,0.43102056,0.0,0.0,0.0,0.0,0.0045568147,0.6003777,0.0,0.0,0.45993102,0.0,0.0,0.0901468
0.0,0.0,0.0,0.0,0.49605134,0.0,0.3974833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81751865,0.0,0.0,0.0,0.3804629,0.0,0.0,0.0,0.0,0.0,0.73409957,0.0,0.0,0.6178854,0.0,0.0,0.1076717
