feature,shap_importance
feature_344,0.005061207
feature_14,0.0050275363
feature_257,0.005016405
feature_281,0.0050131353
feature_381,0.005004849
feature_181,0.0049225907
feature_123,0.0049138204
feature_47,0.0048599923
feature_296,0.0048242006
feature_51,0.004818448
feature_125,0.004804656
feature_10,0.0048038713
feature_231,0.004781589
feature_412,0.004772139
feature_135,0.0047076372
feature_445,0.0046966583
feature_128,0.0046955543
feature_284,0.004686245
feature_12,0.004681614
feature_334,0.0046515767
feature_408,0.004647965
feature_143,0.0046432684
feature_174,0.0046425173
feature_208,0.0046157744
feature_347,0.004613224
feature_176,0.004581273
feature_153,0.00454319
feature_399,0.0044851163
feature_385,0.0044624778
feature_219,0.004403799
feature_422,0.0044036955
feature_185,0.0043748
feature_124,0.0043591307
feature_62,0.00432449
feature_449,0.0042830203
feature_441,0.0042777006
feature_84,0.0042651063
feature_32,0.004259883
feature_118,0.00425858
feature_230,0.0042428607
feature_146,0.0042392234
feature_388,0.0042358744
feature_303,0.0042100893
feature_401,0.0042038206
feature_370,0.0041341437
feature_260,0.004103241
feature_59,0.0040920256
feature_239,0.004091335
feature_131,0.004089176
feature_29,0.0040252116
feature_268,0.0039416724
feature_147,0.0039341776
feature_353,0.0039268625
feature_71,0.003913904
feature_173,0.0039099534
feature_77,0.003900396
feature_435,0.0038183983
feature_156,0.0038077056
feature_366,0.003780219
feature_345,0.0037631707
feature_323,0.0037406744
feature_342,0.0037310023
feature_229,0.0036811403
feature_167,0.0036784876
feature_139,0.0036428375
feature_244,0.0036151174
feature_190,0.0036113847
feature_277,0.0035970304
feature_1,0.0035601752
feature_148,0.0035194322
feature_220,0.0034318732
feature_376,0.003425335
feature_48,0.0033076496
feature_250,0.0032542706
feature_248,0.0032381031
feature_394,0.003233604
feature_329,0.0032314628
feature_235,0.0032015021
feature_221,0.0031844003
feature_371,0.0031685112
feature_362,0.0031539951
feature_3,0.0031432107
feature_279,0.0030966545
feature_326,0.0030812288
feature_157,0.0030637493
feature_335,0.0030570955
feature_357,0.0030544526
feature_259,0.0029864083
feature_195,0.0029593632
feature_424,0.0029552677
feature_416,0.0029441381
feature_44,0.0029430722
feature_378,0.0028633464
feature_168,0.0028506778
feature_391,0.0028398165
feature_432,0.00283441
feature_304,0.0028216024
feature_110,0.0028196804
feature_79,0.0028098524
feature_5,0.0028016292
feature_25,0.0027630257
feature_184,0.002741773
feature_197,0.0027266075
feature_240,0.0027248429
feature_258,0.0027234568
feature_274,0.0027145583
feature_103,0.002705055
feature_141,0.0026741105
feature_253,0.0026311644
feature_390,0.0026223317
feature_69,0.0025971737
feature_400,0.00256637
feature_161,0.0025600018
feature_427,0.002523501
feature_364,0.0024857887
feature_428,0.0024548694
feature_116,0.0024034467
feature_306,0.0023960571
feature_100,0.0023935656
feature_414,0.0023928564
feature_97,0.0023340655
feature_58,0.002298125
feature_26,0.0022493538
feature_53,0.0022084673
feature_228,0.0021606646
feature_234,0.0020990265
feature_283,0.0020874038
feature_95,0.0020117073
feature_120,0.0019603416
feature_92,0.0019237202
feature_308,0.0018945839
feature_287,0.0018685787
feature_196,0.0018081856
feature_265,0.0018063925
feature_102,0.0017185992
feature_369,0.0016559067
feature_406,0.0016182967
feature_374,0.0016048872
feature_136,0.0015208856
feature_448,0.0014556238
feature_285,0.0014289827
feature_415,0.0014018645
feature_429,0.0013690327
feature_403,0.0013030582
feature_291,0.0012971297
feature_180,0.0012099572
feature_447,0.001054939
feature_419,0.0010405849
feature_126,0.00086521264
feature_222,0.00085984607
feature_289,0.0007997041
feature_327,0.000734586
feature_410,0.00028715548
feature_215,0.0
feature_379,0.0
feature_367,0.0
feature_443,0.0
feature_420,0.0
feature_325,0.0
feature_336,0.0
feature_337,0.0
feature_409,0.0
feature_78,0.0
feature_418,0.0
feature_395,0.0
