feature,shap_importance
feature_33,0.00707551497134348
feature_30,0.006801897302588274
feature_88,0.006252929255582712
feature_41,0.005592326614074196
feature_113,0.005541450096802161
feature_39,0.005181831969897007
feature_75,0.004242948188474051
feature_121,0.0041072595112186215
feature_42,0.003301339027500473
feature_43,0.0030830505734101656
feature_7,0.002951619728457397
feature_13,0.0026646812299929313
feature_87,0.0024684590130321935
feature_59,0.0024533948802804256
feature_4,0.0023902609612375474
feature_85,0.0023703736756699374
feature_67,0.0023339897752365775
feature_16,0.0023147231903881535
feature_34,0.0022887601907120177
feature_44,0.002163244540291626
feature_11,0.0021612540163002403
feature_48,0.0021447098520308186
feature_56,0.002127286656308457
feature_115,0.00210114999643171
feature_106,0.001978821910221027
feature_71,0.00194975254018853
feature_51,0.0018440543460202486
feature_35,0.0018370288078219615
feature_6,0.0018285212166916566
feature_38,0.0017912629664420705
feature_70,0.001787549423159594
feature_46,0.0017656150941419114
feature_65,0.0017563499104124613
feature_49,0.00175087400226771
feature_54,0.0017076319248887834
feature_120,0.001700807828424586
feature_66,0.0016932323119373887
feature_89,0.0016717848872615042
feature_97,0.0016317394802971253
feature_124,0.001630545393945376
feature_107,0.001593817133034621
feature_31,0.001569876717951064
feature_24,0.0015564888820920342
feature_23,0.0015135240137879107
feature_104,0.001501570904017914
feature_27,0.0014948100039423931
feature_95,0.0014903973901385877
feature_63,0.0014132470168959337
feature_111,0.0013127906196202898
feature_8,0.0013071672121426478
feature_103,0.0012845043007361464
feature_21,0.001263418092448212
feature_123,0.001253365086185396
feature_62,0.0012350628596925239
feature_22,0.0012327705462412662
feature_84,0.0012252116611285709
feature_92,0.001204081971267011
feature_15,0.0011903383542782506
feature_69,0.00115502800823377
feature_57,0.0011390202571335886
feature_36,0.0011171797457550803
feature_98,0.0010970238065296084
feature_58,0.0010964372441376138
feature_47,0.001093173406351989
feature_119,0.0010926638942631238
feature_93,0.0010849415781036165
feature_10,0.001083183058708296
feature_2,0.001064848786907354
feature_32,0.0010596829589876256
feature_76,0.0010529035725198998
feature_45,0.0010149516782348095
feature_29,0.0010029905399617748
feature_91,0.0009987318544281618
feature_86,0.0009982419148807148
feature_101,0.0009909659620777416
feature_102,0.0009800692204724208
feature_37,0.0009760316212380996
feature_72,0.0009625212693973953
feature_20,0.0009232502353173387
feature_26,0.0009138597378517083
feature_78,0.000892169339434448
feature_52,0.0008566161846767518
feature_64,0.0008333908824413182
feature_99,0.0008301547192420169
feature_3,0.0008224632787530582
feature_25,0.0008133843353781382
feature_73,0.0007871062272232195
feature_68,0.0007295052387943152
feature_40,0.0007238666032806189
feature_77,0.0007223567278233337
feature_14,0.000701386053259803
feature_82,0.000661991753562004
feature_9,0.0006547816361536764
feature_112,0.0006435120545207736
feature_1,0.000615164180137067
feature_17,0.0005349393137455361
feature_80,0.0005260232488759762
feature_18,0.0004950601009091917
feature_55,0.00046234817279224797
feature_53,0.00045208007672488593
feature_60,0.0004511933898692399
feature_5,0.00041150893498978264
feature_105,0.0003682617478651903
feature_96,0.0003620765441433977
feature_19,0.0003431089026278542
feature_109,0.0003390895720700574
feature_114,0.0003138188843538289
feature_110,0.00028035065483252616
feature_117,0.00027684048155349883
feature_90,0.0002740694659882597
feature_79,0.0002588861376482537
feature_81,0.00024803085003456714
feature_118,0.0002454853689911563
feature_94,0.00023777991071936402
feature_74,0.00022473729267695496
feature_12,0.0002214012556587144
feature_83,0.0001853692688472987
feature_116,0.00018211941859861875
feature_28,0.00017032749924375008
feature_108,0.00014219199927400353
feature_61,0.0001340211512780116
feature_50,0.00012681129204546445
feature_122,0.00011663862088332724
feature_100,3.681464363143027e-05
