feature,shap_importance
feature_244,0.008503159
feature_213,0.008445684
feature_275,0.008377688
feature_147,0.008194934
feature_185,0.008062502
feature_110,0.008033232
feature_165,0.007949238
feature_76,0.007901732
feature_41,0.007806379
feature_291,0.007749408
feature_159,0.0077295867
feature_283,0.0077237193
feature_295,0.0076153204
feature_239,0.007544303
feature_64,0.0066941604
feature_232,0.0066759014
feature_308,0.0066388887
feature_119,0.0064078895
feature_209,0.0061205258
feature_294,0.0058106477
feature_292,0.0056504477
feature_68,0.005575181
feature_123,0.0055363607
feature_246,0.005350668
feature_151,0.0053235292
feature_320,0.0052407244
feature_163,0.0051225093
feature_202,0.0048606806
feature_21,0.004532937
feature_183,0.004451159
feature_331,0.0041613835
feature_50,0.0041285306
feature_274,0.0038274878
feature_77,0.0037693176
feature_251,0.0035427238
feature_166,0.0025672093
feature_39,0.0019386229
feature_220,0.0007380033
feature_273,0.0
feature_200,0.0
feature_281,0.0
feature_237,0.0
feature_314,0.0
feature_197,0.0
