feature,shap_importance
feature_8,0.10260957346185018
feature_6,0.08628056392357657
feature_3,0.009501314224969316
feature_5,0.003552430737936307
feature_7,0.0012370457769580304
feature_9,0.0007706558652644532
feature_2,0.0007498731367337572
feature_1,0.000393795290966386
feature_4,0.0001683975433002524
