feature,shap_importance
feature_59,0.062825434
feature_321,0.06206782
feature_288,0.05598754
feature_213,0.052690372
feature_308,0.048725102
feature_251,0.048534177
feature_216,0.046312414
feature_169,0.045522835
feature_142,0.04475074
feature_197,0.042370994
feature_222,0.04032772
feature_53,0.037798904
feature_167,0.03751263
feature_225,0.036371607
feature_36,0.034863595
feature_154,0.03486011
feature_87,0.034668133
feature_56,0.03461208
feature_190,0.034077466
feature_185,0.033857264
feature_293,0.033740234
feature_10,0.033699892
feature_148,0.031608813
feature_282,0.031568926
feature_41,0.03134382
feature_57,0.030894164
feature_249,0.030619755
feature_110,0.030501533
feature_263,0.030345088
feature_75,0.030113334
feature_237,0.029386435
feature_24,0.029369865
feature_223,0.028033793
feature_21,0.027614407
feature_89,0.027535873
feature_173,0.027024088
feature_74,0.02646754
feature_302,0.02578995
feature_139,0.02555672
feature_90,0.025406465
feature_14,0.025363062
feature_248,0.02505158
feature_115,0.024813203
feature_121,0.024757361
feature_196,0.024717258
feature_20,0.024585886
feature_113,0.024296891
feature_170,0.024064433
feature_46,0.02401693
feature_54,0.023939855
feature_126,0.023861807
feature_268,0.02385794
feature_120,0.023665378
feature_7,0.023538439
feature_3,0.023444248
feature_193,0.023313513
feature_64,0.0230255
feature_93,0.022607662
feature_220,0.022378681
feature_233,0.022331668
feature_238,0.022315154
feature_33,0.02229966
feature_102,0.022091178
feature_153,0.022010848
feature_212,0.021969412
feature_214,0.02168811
feature_17,0.0216789
feature_80,0.021653961
feature_218,0.021652305
feature_316,0.02135891
feature_107,0.02094427
feature_94,0.020724054
feature_280,0.020683534
feature_68,0.020437898
feature_198,0.020351028
feature_6,0.020310745
feature_141,0.02019273
feature_140,0.020156324
feature_50,0.020151868
feature_13,0.019589541
feature_16,0.019468755
feature_242,0.01906771
feature_252,0.018957326
feature_270,0.018849669
feature_290,0.018838085
feature_114,0.018717714
feature_178,0.018686835
feature_215,0.018528963
feature_127,0.018475687
feature_208,0.018264644
feature_134,0.018122485
feature_292,0.018030107
feature_209,0.017777294
feature_260,0.017646164
feature_146,0.017591793
feature_204,0.01753242
feature_91,0.017430015
feature_217,0.017425038
feature_186,0.017260142
feature_8,0.017206853
feature_158,0.017063504
feature_44,0.017026592
feature_255,0.016967114
feature_82,0.016946247
feature_264,0.016916195
feature_62,0.016848523
feature_234,0.01674865
feature_265,0.016733902
feature_11,0.016720168
feature_221,0.01668845
feature_257,0.016498573
feature_81,0.01648828
feature_297,0.016240474
feature_35,0.016198043
feature_177,0.01603048
feature_108,0.016019708
feature_19,0.015947973
feature_123,0.01580583
feature_29,0.01569524
feature_47,0.015634941
feature_239,0.015505335
feature_313,0.015493019
feature_15,0.015411561
feature_275,0.015356464
feature_230,0.015270687
feature_117,0.015226283
feature_143,0.015156376
feature_71,0.015107195
feature_18,0.014977887
feature_182,0.014969234
feature_130,0.01487224
feature_136,0.014709402
feature_236,0.014584348
feature_26,0.014475857
feature_61,0.014364088
feature_92,0.014186681
feature_63,0.014139711
feature_191,0.01397712
feature_85,0.013956868
feature_106,0.01395595
feature_118,0.013955301
feature_306,0.013939754
feature_286,0.013923239
feature_109,0.013804693
feature_310,0.013761129
feature_171,0.01368615
feature_304,0.013618049
feature_245,0.013525685
feature_272,0.013451083
feature_128,0.013426527
feature_309,0.013307546
feature_99,0.013305329
feature_42,0.013183815
feature_224,0.013112137
feature_104,0.013081229
feature_132,0.013022638
feature_289,0.01294535
feature_231,0.0129382545
feature_312,0.012763746
feature_206,0.012759897
feature_58,0.012739643
feature_155,0.012700999
feature_176,0.012673986
feature_247,0.012673983
feature_165,0.012662643
feature_323,0.012608986
feature_285,0.0125777265
feature_72,0.012558518
feature_192,0.012486401
feature_112,0.012437559
feature_30,0.012427644
feature_250,0.012426174
feature_166,0.012399718
feature_38,0.012388309
feature_73,0.012319564
feature_124,0.012279276
feature_211,0.012020097
feature_147,0.0119816465
feature_122,0.011978898
feature_66,0.011844986
feature_175,0.011799115
feature_294,0.011704338
feature_301,0.011668262
feature_34,0.011646545
feature_259,0.011598867
feature_96,0.011579456
feature_97,0.011545218
feature_77,0.011535403
feature_95,0.0115076
feature_240,0.011496231
feature_241,0.01142397
feature_98,0.011400982
feature_207,0.0113870585
feature_1,0.011381396
feature_254,0.011292153
feature_276,0.011233732
feature_86,0.0112142945
feature_78,0.011085571
feature_183,0.010887968
feature_187,0.010887292
feature_195,0.010849395
feature_305,0.0108464975
feature_27,0.010840349
feature_116,0.010764245
feature_103,0.010748111
feature_307,0.010668523
feature_40,0.010642546
feature_43,0.010627424
feature_84,0.01056808
feature_315,0.0105520645
feature_174,0.010497168
feature_31,0.010403842
feature_184,0.010274758
feature_39,0.010174637
feature_228,0.010144327
feature_70,0.010127787
feature_172,0.010112227
feature_145,0.010096677
feature_291,0.0100460155
feature_32,0.009950356
feature_266,0.009944862
feature_201,0.009880009
feature_295,0.0097984215
feature_111,0.009795497
feature_48,0.009715265
feature_279,0.009711077
feature_181,0.009666912
feature_256,0.009658177
feature_253,0.009567373
feature_226,0.0094903335
feature_4,0.009451189
feature_199,0.009262998
feature_135,0.009253977
feature_67,0.009124355
feature_320,0.009092984
feature_49,0.009088357
feature_273,0.009007254
feature_311,0.00898437
feature_159,0.008882341
feature_60,0.008834496
feature_129,0.008776551
feature_133,0.008586612
feature_83,0.008569347
feature_278,0.008498264
feature_119,0.008493934
feature_149,0.008338474
feature_162,0.00832225
feature_88,0.008308666
feature_152,0.008278462
feature_246,0.00825137
feature_163,0.008239091
feature_22,0.00819558
feature_131,0.00816098
feature_243,0.008019812
feature_164,0.007976567
