feature,shap_importance
feature_8,0.44310018
feature_6,0.40281639
feature_3,0.07019501
feature_7,0.0663224
feature_5,0.06342113
feature_2,0.061169002
feature_9,0.037532903
feature_4,0.018147973
feature_1,0.015774287
