feature,shap_importance
feature_8,0.08236981749049344
feature_6,0.01954872832783751
feature_3,0.009889344236727425
feature_101,0.007149611351220356
feature_2,0.006817171887556052
feature_73,0.00433195420472653
feature_95,0.004228734496338652
feature_47,0.004020414929735118
feature_65,0.003985999555794303
feature_129,0.003911163451886527
feature_125,0.003410629601481811
feature_135,0.003304246223201175
feature_7,0.0031270251113263044
feature_78,0.0030120023027594748
feature_37,0.0028475741559154245
feature_50,0.002845830295927566
feature_31,0.0027150029006289223
feature_56,0.0027074225564294994
feature_43,0.0026150958706979387
feature_27,0.0023763931338090395
feature_24,0.0022676252990077176
feature_90,0.0022530734807426843
feature_132,0.002248423462262536
feature_23,0.0018227778292564606
feature_86,0.0018058444577426507
feature_70,0.0017652490335536468
feature_104,0.0017452329681719053
feature_16,0.0016166330219866837
feature_85,0.001566932402135441
feature_110,0.001536843939990251
feature_121,0.001460874288959616
feature_106,0.0014519931064205188
feature_109,0.001428373886551309
feature_62,0.0014129525113122069
feature_87,0.001412094361826026
feature_98,0.0013905869577664804
feature_10,0.0013781776816159923
feature_111,0.0013672311809140335
feature_32,0.0013640876264420598
feature_69,0.0013614988014998693
feature_75,0.0013446515801631524
feature_25,0.0013223829391212436
feature_44,0.001288172664597051
feature_42,0.0012441520626814437
feature_29,0.0012285706708419068
feature_54,0.0010126716766259867
feature_100,0.0010038510340772964
feature_79,0.0009455581298868802
feature_119,0.0009079126951231629
feature_52,0.0008615060867619567
feature_93,0.0008591322583763197
feature_131,0.0008421951581513586
feature_120,0.0007798152819562511
feature_136,0.0007329144466520479
feature_67,0.0007142371660354833
feature_58,0.0006082119177764792
feature_84,0.0005666936107845539
feature_103,0.0005627545397252038
feature_77,0.0005268072761388827
feature_28,0.0004920345312132785
feature_88,0.0004729524167065241
feature_94,0.00046590643713998364
feature_5,0.0004349949281022741
feature_116,0.00042866034581048163
feature_9,0.0004024529987039044
feature_72,0.00040196863017663586
feature_1,0.000401926956577652
feature_112,0.00039995122810985854
feature_17,0.00034702268388561616
feature_12,0.00028406234155508084
feature_38,0.000278836506385839
feature_66,0.00026385546735576494
feature_118,0.00023547126821118103
feature_21,0.00023392829417559537
feature_71,0.000231689917750739
feature_113,0.00018427540471623703
feature_48,0.0001813068845801759
feature_34,0.00016414242164065345
feature_83,0.0001627071184556891
feature_126,0.00015959636919198503
feature_92,0.00015714293493762838
feature_40,0.0001441937933697783
feature_114,0.00013158728468760225
feature_41,0.00012553154247365962
feature_80,0.00011228236808237111
feature_49,0.00010989130927247282
feature_105,9.5843077657705e-05
feature_51,8.526949970702675e-05
feature_39,8.226003546656694e-05
feature_36,6.538430599914373e-05
feature_55,5.639512572293355e-05
feature_122,3.718161557912143e-05
feature_4,3.495661680565418e-05
feature_115,2.8052208085823442e-05
feature_128,1.7241405937446936e-05
feature_127,1.3305749119194333e-05
feature_133,0.0
feature_46,0.0
feature_14,0.0
feature_15,0.0
feature_108,0.0
feature_96,0.0
feature_61,0.0
feature_26,0.0
feature_89,0.0
feature_60,0.0
feature_117,0.0
feature_97,0.0
