feature,shap_importance
feature_103,0.30725015128015937
feature_224,0.2985139351639109
feature_67,0.23722425607018977
feature_183,0.23099438672348027
feature_53,0.19632742502287107
feature_107,0.19313689060530412
feature_292,0.18015689399727017
feature_163,0.155398384036628
feature_330,0.13497517501189504
feature_161,0.1330975246934886
feature_136,0.12361821037286715
feature_30,0.1169261507148837
feature_219,0.1159847120822258
feature_319,0.11476277439758922
feature_15,0.11431644724475044
feature_263,0.10534966754805183
feature_168,0.10486098228998811
feature_254,0.10314585858057726
feature_83,0.1022180008854937
feature_63,0.10150147390399893
feature_12,0.10049297675383795
feature_32,0.09996710166440693
feature_171,0.09881374635735657
feature_260,0.09745944632611551
feature_176,0.09447729337630839
feature_299,0.09338755613690716
feature_213,0.09338397601763426
feature_54,0.0900508985004673
feature_71,0.09004592929876222
feature_284,0.08969862043561205
feature_305,0.08955310141185882
feature_9,0.08891197934446166
feature_20,0.08689032960952799
feature_214,0.08674425934767574
feature_212,0.08602185080443094
feature_304,0.08575104367260801
feature_203,0.08551216248286721
feature_125,0.08454169582152478
feature_312,0.08277939342910548
feature_296,0.08179863787485275
feature_261,0.08178368944651487
feature_233,0.07743893433951689
feature_132,0.07572425457669626
feature_302,0.07549787842732403
feature_267,0.07545352496725431
feature_55,0.07450666207913872
feature_290,0.0740689662977649
feature_162,0.07390584599192701
feature_84,0.07339642872907597
feature_289,0.07157398324873557
feature_109,0.07097764915470188
feature_57,0.06962632446969544
feature_329,0.06926411957215355
feature_323,0.06877774280610373
feature_205,0.06869540051872403
feature_121,0.06768724694337837
feature_251,0.0670294583066974
feature_99,0.06680182850614917
feature_13,0.06628045865308778
feature_317,0.06577576203859892
feature_253,0.06547792540800404
feature_52,0.06348153889354828
feature_93,0.06220622278086421
feature_217,0.061525717295253406
feature_187,0.060616131598709884
feature_327,0.060104040464117076
feature_5,0.05967260368985423
feature_181,0.059665042851078307
feature_273,0.05946863776224122
feature_332,0.05943322510288453
feature_245,0.05931946158203702
feature_1,0.05854483227750841
feature_270,0.057786344393417025
feature_87,0.05764735236578971
feature_123,0.05763956584186042
feature_243,0.057054736022976005
feature_324,0.05699563482218313
feature_258,0.056619306263497295
feature_310,0.05589295518161462
feature_131,0.0548436357182979
feature_120,0.05481151263302105
feature_40,0.054750664817691766
feature_170,0.05407582413542514
feature_231,0.054022921233429125
feature_236,0.05396856030506409
feature_314,0.05394112093896821
feature_17,0.05394112093896821
feature_3,0.05393080561183067
feature_49,0.053882215150762504
feature_111,0.0537499499084395
feature_114,0.053357667073406716
feature_116,0.05290287146476561
feature_72,0.052266254218293735
feature_105,0.052216138789891314
feature_102,0.052045265175366284
feature_222,0.05198744840612976
feature_7,0.05181865204866824
feature_195,0.05079564062110623
feature_279,0.05065506852343954
feature_311,0.05023528251057834
feature_206,0.05014681320143001
feature_112,0.0500210702872627
feature_334,0.04946689695742026
feature_186,0.04946569743965547
feature_78,0.04877780280321566
feature_96,0.04837350886656799
feature_179,0.04792580879604239
feature_308,0.04775313999732378
feature_264,0.04763182351870438
feature_129,0.04741789685858329
feature_238,0.0467782060309509
feature_262,0.04642862773980465
feature_34,0.04625812980392581
feature_280,0.04521317772968364
feature_82,0.04508869686963271
feature_16,0.04489201286828209
feature_259,0.044842302071784815
feature_180,0.04477872018309187
feature_31,0.044167801379577695
feature_287,0.04373496902649807
feature_307,0.043039548926652
feature_25,0.0427586939892054
feature_45,0.041973422840066624
feature_149,0.040962562346076946
feature_127,0.04049715560938051
feature_19,0.04045437061334543
feature_28,0.040449646489075064
feature_173,0.04036945066899777
feature_138,0.040351617550370145
feature_321,0.04023725998732636
feature_95,0.039571169524188016
feature_134,0.039524565418197904
feature_44,0.03932415318191831
feature_225,0.03877666430437088
feature_249,0.03840146256386535
feature_51,0.038122982320702326
feature_198,0.03787466183950866
feature_75,0.03776654820565924
feature_247,0.037741873325739146
feature_242,0.03699909234515642
feature_141,0.03686295294060317
feature_106,0.03667163508038654
feature_64,0.035834082035399416
feature_101,0.03582185229294592
feature_250,0.03566242725257169
feature_66,0.03550694153521182
feature_145,0.035372743230004305
feature_18,0.035072853609274215
feature_265,0.0349085754517373
feature_196,0.034214127787505065
feature_191,0.03408622505381185
feature_88,0.03404873788665014
feature_276,0.03390546376394951
feature_155,0.03325329982806947
feature_328,0.03306473592979053
feature_300,0.03279673728513058
feature_48,0.03251038828296035
feature_322,0.03233006158615985
feature_104,0.03158056991996111
feature_58,0.03154689941431472
feature_174,0.031028508008059858
feature_204,0.030937162009380615
feature_246,0.030782120806580923
feature_158,0.030598931807271853
feature_42,0.030540562658189854
feature_194,0.030535628760403718
feature_8,0.030277786686983933
