feature,mean_importance
feature_363,-0.00020013970933896452
feature_155,-0.00014617055391494827
feature_294,-0.00011242744468460408
feature_104,-9.16021081032392e-05
feature_221,-7.255352136850134e-05
feature_176,-6.320341180841016e-05
feature_201,-6.249302020011616e-05
feature_366,-5.852133428165818e-05
feature_50,-5.8295292962684544e-05
feature_194,-5.3034152473907524e-05
feature_143,-4.719364673577697e-05
feature_19,-4.250355875510259e-05
feature_141,-4.1890777771236284e-05
feature_335,-4.186348267982698e-05
feature_262,-3.931850476470711e-05
feature_427,-3.895035071506125e-05
feature_284,-3.5905951174308726e-05
feature_334,-3.5862048544021975e-05
feature_128,-3.496928204893557e-05
feature_419,-3.352617019052318e-05
feature_134,-3.278918550542187e-05
feature_276,-3.2688478785813936e-05
feature_55,-3.2673741176347805e-05
feature_209,-3.259349816602253e-05
feature_274,-3.012167766125451e-05
feature_348,-2.9645085436103e-05
feature_289,-2.954284387515216e-05
feature_354,-2.760319590535687e-05
feature_6,-2.6815569685889608e-05
feature_404,-2.667987555546869e-05
feature_121,-2.6240455305392983e-05
feature_91,-2.6102456917320716e-05
feature_361,-2.565523061588415e-05
feature_429,-2.515773136460009e-05
feature_32,-2.446395286141989e-05
feature_374,-2.4251006958575516e-05
feature_165,-2.3711625573730188e-05
feature_433,-2.3511949627352813e-05
feature_234,-2.315866934048394e-05
feature_157,-2.1234844002493423e-05
feature_301,-2.0894698424944737e-05
feature_149,-2.027856508084458e-05
feature_270,-2.0189012579163723e-05
feature_153,-1.975883327045569e-05
feature_387,-1.973899862750539e-05
feature_132,-1.9689285938406796e-05
feature_158,-1.887289620077226e-05
feature_326,-1.8427380753394117e-05
feature_424,-1.802167810835975e-05
feature_356,-1.793645602286009e-05
feature_140,-1.7676861539861477e-05
feature_108,-1.752337652993763e-05
feature_191,-1.725755183967781e-05
feature_316,-1.721965191356922e-05
feature_351,-1.7199653565347362e-05
feature_211,-1.6418318402089404e-05
feature_228,-1.6273742122585588e-05
feature_258,-1.6206922798422952e-05
feature_101,-1.5680603241552406e-05
feature_278,-1.5281767714547812e-05
feature_367,-1.527109486443301e-05
feature_189,-1.4994150800284878e-05
feature_408,-1.4168031064887288e-05
feature_324,-1.390128654132905e-05
feature_14,-1.3898563875858195e-05
feature_96,-1.380974865252682e-05
feature_94,-1.3674201055824397e-05
feature_336,-1.3641242114825757e-05
feature_360,-1.244991597786349e-05
feature_436,-1.2008446319766719e-05
feature_295,-1.1939924289827708e-05
feature_198,-1.1837464618458248e-05
feature_250,-1.1820565489495394e-05
feature_105,-1.1460018050923893e-05
feature_9,-1.1304363891739833e-05
feature_396,-1.1260544990498999e-05
feature_310,-1.1107001564769626e-05
feature_200,-1.1036324690527622e-05
feature_385,-1.077885379290322e-05
feature_323,-1.05762534171161e-05
feature_92,-1.0271706027165095e-05
feature_256,-1.0266732822006297e-05
feature_125,-9.98129015841176e-06
feature_152,-9.422297427241767e-06
feature_252,-9.379491853911403e-06
feature_286,-9.339215048931316e-06
feature_365,-8.907522673329283e-06
feature_67,-8.601343853364974e-06
feature_227,-8.591424015791382e-06
feature_297,-8.466361418935087e-06
feature_79,-8.278558402707858e-06
feature_421,-8.077187415223009e-06
feature_422,-8.074136391722497e-06
feature_449,-8.039832668127467e-06
feature_251,-7.860832093098403e-06
feature_443,-7.728929902861559e-06
feature_40,-7.646314613385385e-06
feature_28,-7.6264357984578975e-06
feature_353,-7.467609833833322e-06
feature_29,-7.29435520674393e-06
feature_384,-7.110284622990903e-06
feature_184,-7.091009919713009e-06
feature_186,-6.873709862675881e-06
feature_2,-6.6497805033094435e-06
feature_407,-6.565809943026579e-06
feature_95,-6.352359573491561e-06
feature_117,-6.170689116746786e-06
feature_159,-6.096063875249413e-06
feature_420,-5.957978575277245e-06
feature_428,-5.918532609383576e-06
feature_174,-5.816123725743694e-06
feature_412,-5.7376105486728335e-06
feature_109,-5.708392030800979e-06
feature_308,-5.656829628541971e-06
feature_203,-5.578661102423332e-06
feature_75,-5.462361240682334e-06
feature_223,-5.461314420118768e-06
feature_307,-5.359429758278189e-06
feature_12,-5.287286046984363e-06
feature_131,-5.243628331141892e-06
feature_179,-5.187660032079933e-06
feature_177,-5.077181809332032e-06
feature_416,-4.972131425207138e-06
feature_280,-4.854594195369266e-06
feature_180,-4.122924289928775e-06
feature_388,-3.7953658484690677e-06
feature_426,-3.7663177812730096e-06
feature_389,-3.7225706411181393e-06
feature_161,-3.4872919744577404e-06
feature_241,-3.4398177249261865e-06
feature_115,-3.266074075081171e-06
feature_373,-3.246341831131261e-06
feature_119,-3.1822203936382465e-06
feature_306,-3.1334165172314243e-06
feature_137,-3.0659613931671713e-06
feature_62,-2.926173885553496e-06
feature_437,-2.8232195762312173e-06
feature_254,-2.685683943481898e-06
feature_321,-2.4953769245605884e-06
feature_398,-2.3420096057602534e-06
