feature,shap_importance
feature_8,0.08332131108854413
feature_15,0.06285688872682343
feature_34,0.06187584291729173
feature_6,0.04298672660982849
feature_32,0.030775591600369002
feature_24,0.018830945196248863
feature_3,0.008026521821833986
feature_22,0.0025288069977422644
feature_37,0.0020601959515279475
feature_13,0.0017992312674888966
feature_40,0.0015559140238397189
feature_2,0.00130375344383559
feature_29,0.0011609655405205592
feature_33,0.0010038240270377739
feature_28,0.0009801242143740146
feature_7,0.0008783775395966354
feature_26,0.0004135216341119229
feature_5,8.217338624415679e-05
feature_4,3.7619364373299626e-05
feature_1,3.628494729182142e-05
feature_38,1.2156797896517029e-05
feature_10,3.0314637370714915e-06
feature_27,0.0
feature_25,0.0
feature_30,0.0
feature_31,0.0
feature_21,0.0
feature_17,0.0
feature_12,0.0
feature_35,0.0
feature_23,0.0
