feature,shap_importance
feature_35,0.012610767515042653
feature_57,0.00990378967425594
feature_70,0.008589606901522663
feature_4,0.007496201826757783
feature_67,0.00729683590909745
feature_104,0.004822765472868885
feature_16,0.004647180947226969
feature_111,0.004277501710600764
feature_87,0.003991042986726304
feature_117,0.003909307597928613
feature_86,0.0036745350062442885
feature_21,0.0036372523981173764
feature_50,0.003234286491383866
feature_69,0.0030904104104794404
feature_59,0.0030827457814087147
feature_2,0.003080793021889893
feature_93,0.002918615472595977
feature_38,0.002914592690621624
feature_95,0.002894711829954398
feature_82,0.0027005649347954072
feature_20,0.002633185656757988
feature_34,0.0026296222280558974
feature_32,0.0024586494127988743
feature_58,0.0023033270963525206
feature_79,0.0022025124412611394
feature_42,0.0021563181590119477
feature_78,0.0021299876819419914
feature_46,0.0020605999028564023
feature_89,0.0020151034802014084
feature_44,0.0020143887043591333
feature_88,0.0019374679132906495
feature_113,0.0019195219163927562
feature_64,0.0019068291686637918
feature_123,0.0018084926343458895
feature_47,0.0017684273046912995
feature_84,0.0016843540182979546
feature_36,0.0016833043766989629
feature_9,0.0016645094581727773
feature_23,0.0016613495031998645
feature_24,0.0015961684260345158
feature_72,0.0015661692766140178
feature_54,0.0014822765354732107
feature_105,0.0014637181370318803
feature_80,0.001290502480515789
feature_119,0.0012582315073193608
feature_101,0.0012368430165617525
feature_61,0.0010954427997038913
feature_106,0.0010756502680845524
feature_15,0.001071732259120996
feature_76,0.001047042643136408
feature_40,0.0010428261338194347
feature_63,0.0010262407473388044
feature_71,0.0010203585619415034
feature_75,0.0009879693319261354
feature_120,0.0008989227716935481
feature_100,0.0008863816270481928
feature_7,0.0008766457419095164
feature_85,0.0008112363675311445
feature_6,0.0007880690163027343
feature_124,0.000776936844476392
feature_33,0.0007472890715763085
feature_108,0.0007248572782650478
feature_62,0.0007245901599693344
feature_77,0.0007055487607701256
feature_48,0.0007001683381436391
feature_98,0.0006661427502626442
feature_30,0.0006609687270420175
feature_107,0.0006312237831472664
feature_43,0.000625849515252323
feature_92,0.0006224315842390606
feature_118,0.0006210420015248561
feature_112,0.0006145127445450216
feature_128,0.0005911943127325351
feature_19,0.000578864033439632
feature_81,0.0005643541003302885
feature_41,0.0005565553870221396
feature_26,0.0005105987299862237
feature_90,0.00047699124026012035
feature_110,0.00044607854451700335
feature_102,0.0004211348891710678
feature_17,0.00041745602523135376
feature_31,0.00039040169967875533
feature_65,0.00037370455456229185
feature_28,0.0003590086365081003
feature_127,0.00028650031368516576
feature_1,0.0002637899798183783
feature_103,0.00025583557115487946
feature_13,0.00024226061124683245
feature_96,0.00024203370577574045
feature_121,0.0002249033316763906
feature_8,0.00018132220932769681
feature_29,0.00016125443219514295
feature_97,0.000143934873165923
feature_52,5.840993832564744e-05
feature_109,0.0
feature_114,0.0
feature_39,0.0
feature_18,0.0
feature_53,0.0
feature_125,0.0
