feature,shap_importance
feature_149,0.006181880888185033
feature_60,0.004149631151104636
feature_39,0.0039546418317157345
feature_72,0.003622287888218207
feature_56,0.0028698013758127515
feature_14,0.0019994260022138206
feature_164,0.0019961213955155058
feature_54,0.0017983561401331638
feature_129,0.00179571907820178
feature_58,0.0016428180435866166
feature_170,0.001606411191834614
feature_69,0.0014742649126916168
feature_43,0.0014275393881309963
feature_37,0.0013870332401775462
feature_86,0.001230492533066712
feature_33,0.0011823898359819352
feature_79,0.0011810006959018864
feature_66,0.0011284395458884394
feature_125,0.0010594893839784663
feature_140,0.001042654701070873
feature_4,0.0010024640378157887
feature_11,0.0010012826860904497
feature_157,0.00098781740304007
feature_136,0.000982087517997446
feature_84,0.0009618648815721486
feature_144,0.0009519971204564568
feature_73,0.0009315892444338416
feature_57,0.0008965062893415901
feature_150,0.0008910766344079204
feature_24,0.0008852422060561983
feature_130,0.0008335942742881521
feature_182,0.0008272306102125792
feature_18,0.0008075978633108742
feature_80,0.0008075054532400442
feature_111,0.0007976819292693012
feature_48,0.0007726366843651315
feature_123,0.0007638731274690043
feature_97,0.0007632188331390061
feature_197,0.0007600449621966714
feature_26,0.0007530166796930845
feature_98,0.0007348070847532181
feature_108,0.0007316856727487244
feature_114,0.0007272553359721806
feature_160,0.0006966637579693984
feature_83,0.000686739972678741
feature_187,0.0006866378368930264
feature_161,0.0006828715939680363
feature_137,0.0006729059254734116
feature_120,0.0006539530811622509
feature_146,0.0006415487080870589
feature_100,0.00063579322413397
feature_49,0.0006351409520313798
feature_133,0.0006286032295901847
feature_113,0.0006112682564612901
feature_5,0.0006089469027929905
feature_128,0.0006075791272053039
feature_78,0.0005953619039614416
feature_191,0.0005779628283063431
feature_131,0.0005677232787090091
feature_3,0.0005603704940050913
feature_31,0.0005390362650155821
feature_138,0.0005301249056251048
feature_89,0.0005178525076983494
feature_193,0.00047998592140773006
feature_153,0.00046974366589182226
feature_198,0.00046833773068645013
feature_156,0.00045527416018144415
feature_34,0.00045170457053748876
feature_186,0.00043821541205473483
feature_102,0.00043307920829836267
feature_9,0.0004292677204674628
feature_143,0.00042582807660389386
feature_28,0.00042518493527387956
feature_67,0.0004139055106041913
feature_134,0.00040675780698886765
feature_25,0.00039763629979231195
feature_183,0.0003753647100420436
feature_94,0.0003730169674355763
feature_109,0.00036321488168565086
feature_168,0.00035789451540181437
feature_181,0.0003566309837292609
feature_148,0.0003530662786583392
feature_124,0.0003498154553107499
feature_76,0.0003489350994107038
feature_189,0.0003435645652771557
feature_152,0.0003415377698560885
feature_179,0.0003337934075708858
feature_19,0.0003319124836597338
feature_35,0.0003262316224147909
feature_50,0.00031851828618015553
feature_91,0.0003167548052831773
feature_51,0.00031197903403117885
feature_195,0.0003080110446225369
feature_165,0.0002998204210979299
feature_61,0.0002943087706256428
feature_75,0.0002920080735629583
feature_81,0.000284575512604075
feature_15,0.0002817822991011686
feature_65,0.0002771133602244629
feature_126,0.00027046747700506006
feature_2,0.00026916301625658706
feature_103,0.00026910062767874967
feature_177,0.00026282495230986214
feature_194,0.00025828300198097994
feature_180,0.0002579718207721676
feature_30,0.00025238712517823786
feature_20,0.00024448594842193735
feature_41,0.0002443418027489983
feature_23,0.0002437840465750713
feature_155,0.00024180459165188396
feature_88,0.00024166957072425255
feature_158,0.0002390777925239924
feature_141,0.00023710944333314967
feature_13,0.00023579763581081396
feature_101,0.0002270483374371275
feature_132,0.00022552212407150969
feature_85,0.0002248257578493382
feature_12,0.00022426000809847612
feature_1,0.000223206864519714
feature_44,0.0002227902529093965
feature_151,0.0002191095496891029
feature_105,0.00021636462203451778
feature_36,0.0002134404393063194
feature_99,0.00021218593604745606
feature_145,0.00021135413806517742
feature_154,0.0002081154071111612
feature_40,0.00020464218718759954
feature_92,0.00020287326362605218
feature_74,0.0002000636978770843
feature_53,0.0001957205419106579
feature_171,0.00019457356716901336
feature_42,0.00018799773934473514
feature_62,0.0001878098965059341
feature_29,0.00018219277188687464
feature_167,0.00018061332848830672
feature_139,0.0001799475727583013
feature_122,0.00017886046720759426
feature_96,0.00017279233802006735
feature_90,0.00016815181093039977
feature_55,0.00016669199441001872
feature_200,0.00016504698167927952
feature_107,0.000159582341303115
feature_172,0.0001571664564030975
feature_159,0.00015670416861448562
feature_173,0.00015374773400353992
feature_174,0.00015359455958733904
feature_64,0.00015277979112811977
feature_162,0.00014871798262614834
feature_135,0.00014838075066501126
feature_87,0.00014377997865519044
feature_169,0.00014242863761067403
feature_104,0.0001422823348031113
feature_27,0.00014144102441936737
feature_175,0.00014097483004193436
feature_46,0.00014084879538406878
feature_32,0.00013996863004846826
feature_70,0.00013852359807799513
feature_176,0.00013759016253897614
feature_16,0.00013711852421611332
feature_106,0.00013293032392997498
feature_166,0.00013180647317302996
feature_82,0.00013137916595224022
feature_163,0.00013092422546282805
feature_127,0.00012812472338897136
feature_118,0.0001266095977691106
feature_47,0.00012607510180210658
feature_142,0.00012028218381847147
feature_22,0.00011960002632329158
feature_178,0.00011925307420743237
feature_116,0.0001190580650237475
feature_17,0.00011743003623447376
feature_68,0.00011395251184096472
feature_188,0.0001136364382543999
feature_7,0.00010645405625811046
feature_190,0.00010576806875755837
feature_185,0.00010556991160240228
feature_115,9.885603467641355e-05
feature_192,9.151608487876005e-05
feature_10,9.124415923553368e-05
feature_121,8.879360946019713e-05
feature_117,8.69021638082856e-05
feature_93,8.190243806194367e-05
feature_21,7.708903590435548e-05
feature_184,7.452800585853499e-05
feature_119,7.167001396073556e-05
feature_52,6.464067954554298e-05
feature_8,6.444593672873807e-05
feature_77,6.234826912814664e-05
feature_147,6.200579682676212e-05
feature_59,5.330454789254201e-05
feature_95,5.2752105598319164e-05
feature_63,5.092467399437663e-05
feature_112,4.9710461906671525e-05
feature_45,4.272274093434894e-05
feature_6,4.225745327419111e-05
feature_196,4.037761606762122e-05
feature_110,3.953786326461832e-05
feature_199,3.294184333026673e-05
feature_71,4.400374900283759e-06
feature_38,0.0
