feature,shap_importance
feature_8,0.09832784043499558
feature_6,0.04877903351269488
feature_10,0.016645840375338197
feature_17,0.010982518041026956
feature_112,0.006124733193705723
feature_69,0.005962222733483699
feature_93,0.005145878259727688
feature_50,0.00503941846286794
feature_30,0.004416788128912779
feature_123,0.0044022486191021264
feature_73,0.0039090064508178835
feature_111,0.0034840830920710706
feature_80,0.0031301217073269124
feature_85,0.0028875183796313415
feature_126,0.002846317033979747
feature_36,0.002776579892011589
feature_116,0.0026236736574064934
feature_74,0.0024476994515898708
feature_108,0.0024395602318324746
feature_94,0.002284970853866892
feature_101,0.0022408262826476063
feature_15,0.0022081659544156873
feature_84,0.002202381341759893
feature_47,0.00208867124482512
feature_12,0.0020855965226573504
feature_79,0.0019060915559643082
feature_99,0.0018829899355746029
feature_3,0.0016878278634918887
feature_14,0.001639098500785651
feature_38,0.001624600108232371
feature_128,0.0016167547983545294
feature_133,0.0016147503846444468
feature_57,0.0014921101496603384
feature_96,0.001461221703342348
feature_127,0.0014420012320186099
feature_28,0.001384184990861905
feature_34,0.0012882534504229852
feature_49,0.001269380569431892
feature_35,0.0012604855534908024
feature_143,0.0012371088191428935
feature_76,0.0011457647965159455
feature_142,0.0011107082280706483
feature_16,0.0010861241422387793
feature_119,0.0010498346982202678
feature_39,0.0010482711182913731
feature_9,0.0010221150006578998
feature_90,0.0010119867346670786
feature_2,0.0009843254110304016
feature_120,0.0009669727242186108
feature_100,0.0009034278423895091
feature_61,0.0007673207795346733
feature_24,0.0006557073492041745
feature_77,0.0006402743062591591
feature_117,0.0006269031776221421
feature_13,0.0006106055727521691
feature_105,0.0006059096003189033
feature_103,0.0005753550376965611
feature_11,0.0005359057185054236
feature_86,0.000533378301217105
feature_56,0.0005227827072207846
feature_48,0.0005216772638973266
feature_31,0.0004818488639647684
feature_121,0.00047762904645109463
feature_134,0.0004333164318226256
feature_54,0.00040619774963038615
feature_138,0.00038341393804577277
feature_43,0.0003558948756677495
feature_78,0.00034318534722243773
feature_92,0.00033952591413669703
feature_91,0.0003341887816469235
feature_7,0.00032931369196335166
feature_104,0.00031414470109522027
feature_51,0.0003059986078336345
feature_136,0.0003057590409094994
feature_72,0.0003007312411248449
feature_107,0.0002971151225118109
feature_122,0.00026404685898487464
feature_65,0.000263260150908053
feature_41,0.0002470599048222511
feature_113,0.00024268695847831065
feature_139,0.00023194563952866584
feature_5,0.0002319455531493691
feature_46,0.0002122117846735681
feature_118,0.00021206945479083117
feature_97,0.00020983677942709524
feature_53,0.00020643435222682504
feature_82,0.00019951851491929138
feature_87,0.00019563108774565694
feature_21,0.00016732786653792116
feature_125,0.00016610710893130178
feature_62,0.00016239226039139071
feature_95,0.00013961555817300605
feature_132,0.00013387636896634053
feature_115,0.00012849112718803452
feature_32,0.00011559762642112408
feature_44,0.00010102738036456829
feature_23,9.884066627283838e-05
feature_22,5.2306339139653017e-05
feature_55,4.742515236542223e-05
feature_135,3.8722820446603965e-05
feature_58,3.511938264961866e-05
feature_19,0.0
feature_67,0.0
feature_140,0.0
feature_59,0.0
feature_63,0.0
feature_4,0.0
feature_110,0.0
feature_68,0.0
feature_129,0.0
feature_45,0.0
feature_33,0.0
feature_102,0.0
feature_124,0.0
feature_1,0.0
