feature,shap_importance
feature_8,0.29564664602875174
feature_34,0.28740812194329585
feature_6,0.19028799785343448
feature_32,0.18942795147596767
feature_15,0.10133641804286585
feature_24,0.06995809290258657
feature_22,0.03934177901507005
feature_3,0.031771697375454044
feature_33,0.027552132835412146
feature_40,0.022728810715344314
feature_29,0.021857841745056398
feature_26,0.02172611444200682
feature_13,0.017502064572574094
feature_1,0.01656204899161395
feature_37,0.015714185292472125
feature_7,0.015524935885832553
feature_2,0.013392339143629542
feature_5,0.013041186120188022
feature_28,0.01126882108599362
feature_4,0.0012690393249888366
feature_38,0.00030370894199169545
feature_21,0.0
feature_35,0.0
feature_30,0.0
feature_31,0.0
feature_10,0.0
feature_27,0.0
feature_12,0.0
feature_25,0.0
feature_17,0.0
feature_23,0.0
