feature,shap_importance
feature_11,0.1361753394915539
feature_33,0.123266924689487
feature_6,0.10834762408092702
feature_5,0.10753807139854567
feature_70,0.10588583353431344
feature_45,0.10584090660255022
feature_9,0.10109023524938057
feature_29,0.10049771844106323
feature_35,0.09995220584587168
feature_30,0.09942235674353186
feature_67,0.09926997637804248
feature_15,0.09555441182747447
feature_20,0.09265941133471878
feature_46,0.08833140515347977
feature_59,0.08797542381957164
feature_53,0.08566990203177856
feature_57,0.08425932754730552
feature_60,0.08398322581414054
feature_28,0.08304458563183773
feature_65,0.08164277597052452
feature_26,0.08139811588240382
feature_25,0.08023820860356976
feature_69,0.07962270445649927
feature_47,0.07448568430769867
feature_22,0.07349091096584887
feature_68,0.07332923818694234
feature_72,0.07232870541260736
feature_21,0.07076986803483126
feature_71,0.07056229668791611
feature_55,0.06944537718661414
feature_1,0.06764964908038582
feature_54,0.0657689286719248
feature_52,0.06566440927578235
feature_43,0.06408332103892045
feature_4,0.06335911209747117
feature_73,0.06120384774071856
feature_58,0.05962579020449872
feature_63,0.05957016867084624
feature_42,0.05949040030633012
feature_10,0.059318346941027854
feature_37,0.05793987241542549
feature_39,0.057804266776800776
feature_49,0.05766359601185387
feature_74,0.057143825594974725
feature_31,0.056992049618912355
feature_64,0.05606284011623808
feature_75,0.054705162632014505
feature_44,0.05448109430469505
feature_66,0.0537324177599892
feature_2,0.05322842951441953
feature_14,0.052863098432489805
feature_12,0.050057999995968744
feature_41,0.05005735136457194
feature_32,0.049522407803372435
feature_34,0.049129469264989845
feature_13,0.047904151560594674
feature_50,0.046257803952352815
feature_48,0.045495287736652686
feature_51,0.04467440123208655
feature_19,0.04275868522875134
feature_40,0.04019512288244448
feature_7,0.0378153842904424
feature_24,0.03503334889071178
feature_62,0.0329000851011033
feature_16,0.03170705022875203
feature_36,0.03170705022875203
feature_61,0.030233469160315017
feature_56,0.029586463900082155
feature_8,0.02800736832381765
feature_38,0.02095965763375881
feature_23,0.019068332843159896
feature_76,0.01892464791220469
feature_18,0.0174270985956548
feature_27,0.01337747849031213
feature_17,0.013224875428269165
feature_3,0.0011702329266513134
