feature,shap_importance
feature_79,0.07124356
feature_71,0.05260556
feature_50,0.051696517
feature_21,0.046977602
feature_51,0.045825053
feature_74,0.045179695
feature_26,0.04136242
feature_34,0.03933834
feature_24,0.03489343
feature_40,0.03403846
feature_62,0.031902827
feature_14,0.030802611
feature_6,0.028346233
feature_59,0.027989138
feature_54,0.027851028
feature_56,0.026298016
feature_61,0.025559423
feature_44,0.025315134
feature_69,0.024228921
feature_12,0.024206717
feature_67,0.023492144
feature_17,0.022028591
feature_55,0.02110623
feature_63,0.020943927
feature_18,0.020237215
feature_30,0.01864482
feature_73,0.01841452
feature_35,0.01612541
feature_23,0.016048744
feature_8,0.015787207
feature_81,0.015637778
feature_52,0.015558573
feature_49,0.01555855
feature_1,0.0149859395
feature_72,0.014726188
feature_13,0.013988313
feature_57,0.013323455
feature_78,0.013210068
feature_32,0.012827757
feature_25,0.012577281
feature_3,0.012563902
feature_15,0.012433107
feature_16,0.012084227
feature_46,0.011333762
feature_31,0.010233969
feature_11,0.01014699
feature_20,0.0093176
feature_70,0.009178033
feature_42,0.009094609
feature_76,0.0089306375
feature_66,0.00871344
feature_65,0.0076324665
feature_4,0.0071854535
feature_68,0.0070650997
feature_41,0.0067936936
feature_10,0.006772716
feature_39,0.0067301765
feature_80,0.006654151
feature_9,0.0065835738
feature_2,0.0056844596
feature_77,0.004743861
feature_5,0.00460905
feature_7,0.004135997
feature_29,0.004018122
feature_48,0.0034883763
feature_43,0.0033698282
feature_47,0.0030541234
feature_22,0.002841501
feature_53,0.0021441693
feature_45,0.0019427475
feature_38,0.0018431293
feature_36,0.0015764964
feature_27,0.0010315542
feature_19,0.00068235636
feature_33,0.0
feature_75,0.0
feature_64,0.0
feature_60,0.0
feature_28,0.0
feature_37,0.0
feature_58,0.0
