feature,shap_importance
feature_39,0.071280435
feature_149,0.06688363
feature_54,0.06576017
feature_69,0.06347753
feature_60,0.061855096
feature_19,0.058514137
feature_121,0.048575927
feature_56,0.04715444
feature_80,0.045891527
feature_84,0.045880057
feature_124,0.045635227
feature_164,0.045525562
feature_37,0.045428887
feature_151,0.04517064
feature_162,0.04481338
feature_146,0.044705674
feature_103,0.044548143
feature_187,0.044524703
feature_72,0.04306421
feature_138,0.042892314
feature_123,0.042529147
feature_177,0.041861564
feature_137,0.04157254
feature_194,0.041085042
feature_14,0.04103666
feature_191,0.040569745
feature_4,0.038760398
feature_150,0.0386213
feature_108,0.0386082
feature_170,0.03849967
feature_166,0.03843338
feature_186,0.037621554
feature_193,0.037569717
feature_128,0.03725778
feature_26,0.037252724
feature_125,0.037060034
feature_161,0.036944173
feature_93,0.036287986
feature_131,0.035785243
feature_130,0.035662778
feature_11,0.035571344
feature_153,0.03499549
feature_145,0.034940485
feature_129,0.034597453
feature_148,0.03388382
feature_127,0.033615187
feature_188,0.033448968
feature_97,0.033320166
feature_73,0.03323785
feature_38,0.032808885
feature_40,0.032764804
feature_33,0.032749653
feature_179,0.032207765
feature_85,0.032166805
feature_165,0.03190329
feature_126,0.03185088
feature_28,0.03162331
feature_36,0.031483382
feature_133,0.03129655
feature_76,0.03117361
feature_100,0.030971492
feature_18,0.030919181
feature_101,0.030857818
feature_30,0.030700358
feature_109,0.030298216
feature_144,0.030226082
feature_157,0.030155791
feature_24,0.029906724
feature_43,0.029663054
feature_61,0.029311417
feature_154,0.029087078
feature_86,0.02906732
feature_140,0.028716916
feature_83,0.02871557
feature_13,0.028689153
feature_41,0.028575338
feature_34,0.028433537
feature_66,0.028417936
feature_89,0.02837709
feature_178,0.028333042
feature_168,0.028230792
feature_32,0.02820473
feature_3,0.027878832
feature_120,0.027653826
feature_87,0.027647888
feature_79,0.02750237
feature_49,0.027483894
feature_22,0.02739083
feature_134,0.02728427
feature_143,0.027248008
feature_99,0.0271389
feature_190,0.027044453
feature_91,0.026413841
feature_45,0.026141806
feature_197,0.026068602
feature_57,0.025962971
feature_94,0.025796961
feature_2,0.025462126
feature_139,0.025361605
feature_167,0.02529328
feature_180,0.025266103
feature_181,0.025120905
feature_171,0.025037024
feature_189,0.02491729
feature_116,0.024896365
feature_111,0.024854073
feature_46,0.024822475
feature_200,0.024806064
feature_106,0.024792932
feature_48,0.024258526
feature_31,0.024038848
feature_35,0.02380463
feature_64,0.023754545
feature_169,0.023719901
feature_67,0.023431364
feature_199,0.023344759
feature_182,0.02331442
feature_75,0.023220768
feature_107,0.02320364
feature_9,0.023030553
feature_192,0.022928612
feature_16,0.022808759
feature_29,0.02271416
feature_1,0.022660544
feature_78,0.022650858
feature_90,0.022399034
feature_88,0.022386739
feature_175,0.022009617
feature_95,0.021936422
feature_135,0.02134024
feature_173,0.021207236
feature_136,0.021109074
feature_156,0.021043172
feature_110,0.020949444
feature_141,0.020628879
feature_62,0.020561384
feature_159,0.020469045
feature_20,0.020227851
feature_160,0.02020185
feature_119,0.020110736
feature_51,0.01989969
feature_163,0.0198424
feature_25,0.019709894
feature_98,0.019315623
feature_174,0.019194728
feature_23,0.019102875
feature_96,0.019077752
feature_81,0.01902275
feature_198,0.018646484
feature_172,0.018429866
feature_50,0.01835685
feature_118,0.018217642
feature_47,0.018017156
feature_142,0.017892973
feature_105,0.017530078
feature_117,0.017043192
feature_195,0.016988622
feature_152,0.016320603
feature_102,0.016311012
feature_113,0.016256236
feature_71,0.015989551
feature_158,0.015970781
feature_52,0.015864694
feature_15,0.015864264
feature_21,0.015420045
feature_53,0.015356404
feature_115,0.015181195
feature_44,0.014658601
feature_183,0.014653853
feature_176,0.014490414
feature_58,0.014478601
feature_12,0.01428525
feature_27,0.014011178
feature_6,0.0138992155
feature_77,0.01386043
feature_114,0.013804322
feature_59,0.013708637
feature_63,0.013554163
feature_8,0.013553626
feature_68,0.01334007
feature_65,0.012758886
feature_132,0.012562561
feature_184,0.012494631
feature_82,0.012241749
feature_74,0.012012386
feature_185,0.01164099
feature_155,0.01142297
feature_17,0.011348657
feature_147,0.01085421
feature_10,0.010706933
feature_5,0.010173612
feature_196,0.010173497
feature_70,0.01013207
feature_122,0.009948669
feature_7,0.009349075
feature_42,0.009314664
feature_112,0.009265162
feature_104,0.008786148
feature_92,0.007388258
feature_55,0.002233986
