feature,shap_importance
feature_8,0.06147785077647246
feature_34,0.026928276827548843
feature_32,0.026881681333245745
feature_24,0.02674291355597146
feature_22,0.026515414152491677
feature_15,0.021253689693787915
feature_37,0.01856151900911484
feature_13,0.013214065369302475
feature_6,0.011651888051310736
feature_3,0.006288246901678432
feature_28,0.004348062347270996
feature_29,0.004075941921375869
feature_26,0.003861812136448137
feature_40,0.0026302422114148393
feature_2,0.0019123442089885594
feature_1,0.0008844652096956716
feature_33,0.0005873317097641474
feature_7,0.0004244708169063183
feature_4,0.0003268356587366084
feature_5,9.932533762644388e-05
feature_10,1.4568742926088105e-06
feature_21,0.0
feature_25,0.0
feature_17,0.0
feature_27,0.0
feature_12,0.0
feature_30,0.0
feature_31,0.0
feature_35,0.0
feature_38,0.0
feature_23,0.0
