feature,shap_importance
feature_51,0.096273474
feature_47,0.094230235
feature_7,0.079548106
feature_61,0.076349296
feature_16,0.06888699
feature_81,0.058133114
feature_55,0.055053834
feature_40,0.052963637
feature_54,0.049235795
feature_41,0.047052003
feature_75,0.043828156
feature_4,0.04252408
feature_74,0.038497314
feature_34,0.034074236
feature_76,0.033858407
feature_69,0.033446334
feature_45,0.02726102
feature_53,0.02636607
feature_1,0.025489658
feature_3,0.025097372
feature_39,0.024227174
feature_28,0.024120193
feature_67,0.022990275
feature_2,0.021187354
feature_70,0.020436356
feature_43,0.018350195
feature_5,0.018205933
feature_85,0.017160444
feature_46,0.016058499
feature_27,0.015096723
feature_52,0.013612533
feature_66,0.012204679
feature_12,0.011847138
feature_10,0.01141312
feature_60,0.009797709
feature_8,0.009794158
feature_38,0.009337022
feature_98,0.008915706
feature_29,0.008788052
feature_79,0.0053308574
feature_11,0.005286631
feature_14,0.004844097
feature_95,0.004741467
feature_15,0.004480907
feature_57,0.0042894734
feature_30,0.004276996
feature_92,0.0038843565
feature_97,0.003497698
feature_19,0.0030954778
feature_6,0.002782945
feature_73,0.0021129928
feature_84,0.0020873765
feature_58,0.0020385445
feature_26,0.001352966
feature_20,0.0013457856
feature_25,0.0013053959
feature_83,0.00095487083
feature_56,0.0
feature_89,0.0
feature_33,0.0
feature_82,0.0
feature_32,0.0
feature_31,0.0
feature_86,0.0
feature_87,0.0
feature_88,0.0
feature_90,0.0
feature_35,0.0
feature_91,0.0
feature_93,0.0
feature_94,0.0
feature_24,0.0
feature_96,0.0
feature_23,0.0
feature_22,0.0
feature_99,0.0
feature_80,0.0
feature_78,0.0
feature_13,0.0
feature_77,0.0
feature_50,0.0
feature_59,0.0
feature_21,0.0
feature_49,0.0
feature_62,0.0
feature_63,0.0
feature_64,0.0
feature_65,0.0
feature_48,0.0
feature_44,0.0
feature_68,0.0
feature_9,0.0
feature_42,0.0
feature_71,0.0
feature_72,0.0
feature_17,0.0
feature_18,0.0
feature_37,0.0
feature_36,0.0
feature_100,0.0
